,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time,,
3045,815.62,0.084425536,0.470487524,33.49,0.013496722,0.011670113,0.003761053,0.02,0.005634069,62.5,0.566583173,0.10731738,,
3046,815.62,0.069340777,0.326877565,30.42,0.017672395,0.011148691,0.003663301,0.05,0.00566268,62.5,0.407367033,0.096339153,,
3047,815.62,0.073668981,0.350923132,28.21,0.012958457,0.012152672,0.003868341,0.02,0.005640745,68.8,0.436744785,0.096136524,,
3048,815.62,0.082216883,0.406532632,29.36,0.015898412,0.012075424,0.003960371,0.02,0.005685329,68.8,0.500824939,0.107760995,,
3049,815.62,0.069819519,0.516193457,31.7,0.018628632,0.013314724,0.00473094,0.02,0.005639791,44.4,0.5993277,0.098818882,,
3050,815.62,0.068952856,0.434637988,26.81,0.013979906,0.011873722,0.00372529,0.02,0.005708933,75,0.515464566,0.092366985,,
3051,815.62,0.092509283,0.353373042,35.01,0.017118752,0.011851549,0.003704548,0.05,0.005646467,56.2,0.457733874,0.11897905,,
3052,815.62,0.078576691,0.345942357,32.61,0.02029328,0.012368917,0.004320621,0.02,0.005644321,60,0.436887965,0.108834913,,
3053,815.62,0.095199413,0.358069733,38.66,0.022559693,0.011503458,0.003595829,0.02,0.00564456,60,0.464772604,0.126999495,,
3054,815.62,0.08485717,0.373121785,25.15,0.010441949,0.011879444,0.003634453,0.02,0.005655289,68.8,0.469858399,0.104588861,,
3055,815.62,0.074254278,0.423839447,27.1,0.011125385,0.011506319,0.003662825,0.02,0.005641699,75,0.509600044,0.094684187,,
3056,815.62,0.06895271,0.445845641,25.37,0.01398513,0.011581421,0.003624201,0.05,0.005861521,62.5,0.526379772,0.092423562,,
3057,815.62,0.096218383,0.514394286,29.91,0.018098478,0.011762619,0.003806829,0.02,0.005698204,56.2,0.622375288,0.123821894,,
3058,815.62,0.084278421,0.427908748,28.39,0.012707813,0.011925697,0.003773451,0.02,0.005653143,56.2,0.524112866,0.106412828,,
3059,815.62,0.074001656,0.528718497,31.19,0.014042477,0.011587143,0.003677368,0.02,0.005649567,50,0.614307296,0.097371068,,
3060,815.62,0.074294365,0.399637394,35.46,0.018566612,0.011573076,0.00359869,0.02,0.005775213,77.8,0.485504835,0.10223488,,
3061,815.62,0.097810452,0.379487001,32.46,0.020466768,0.011337757,0.003573418,0.05,0.005685806,75,0.48863521,0.127536444,,
3062,815.62,0.068268835,0.374667788,34.68,0.017083459,0.010863066,0.003601313,0.02,0.005635023,94.4,0.453799689,0.09458863,,
3063,815.62,0.080674443,0.486554457,27.81,0.011437607,0.011706114,0.003608942,0.02,0.005640745,64.7,0.578935014,0.101361737,,
3064,815.62,0.078547285,0.402324662,35.96,0.020140675,0.010773659,0.003495693,0.02,0.005647659,81.2,0.491645606,0.107831312,,
3065,815.62,0.089609538,0.398136945,35.68,0.019350202,0.011710405,0.003642797,0.05,0.005639315,52.9,0.499456888,0.118241852,,
3066,815.62,0.099757795,0.415001327,32.43,0.014890333,0.011940479,0.003856897,0.02,0.005660057,75,0.526699601,0.124165082,,
3067,815.62,0.090701235,0.379742348,37.73,0.016157475,0.017887592,0.005850554,0.02,0.005636454,66.7,0.488331175,0.118345718,,
3068,815.62,0.071624533,0.329791625,33.56,0.014618332,0.011497974,0.00358057,0.02,0.00566268,44.4,0.412914132,0.095486115,,
3069,815.62,0.075820291,0.374441146,32.68,0.016310657,0.011574268,0.003688335,0.02,0.005653381,62.5,0.461835705,0.101472664,,
3070,815.62,0.101470465,0.392222554,30.84,0.015765596,0.011976957,0.003799438,0.02,0.005672216,68.8,0.505669976,0.126707715,,
3071,815.62,0.068957306,0.532253975,31.96,0.014540254,0.017726898,0.005674362,0.05,0.005685806,75,0.618938179,0.094857728,,
3072,815.62,0.069673738,0.385825344,35.4,0.014852507,0.011026382,0.003575563,0.02,0.005634308,76.9,0.466525464,0.093736116,,
3073,815.62,0.069931982,0.330591123,32.81,0.017145121,0.011491537,0.003582954,0.02,0.005633354,45.5,0.412014642,0.096293411,,
3074,815.62,0.080865132,0.509464153,31.2,0.019844293,0.011577129,0.003620148,0.02,0.005652905,50,0.601906414,0.109982478,,
3075,815.62,0.075076345,0.432513218,28.42,0.013937188,0.010973215,0.003620386,0.02,0.005647182,70.6,0.518562778,0.098281101,,
3076,815.62,0.080803452,0.389472876,26.9,0.011673667,0.012010813,0.003961086,0.04,0.005660295,62.5,0.482287141,0.1020985,,
3077,815.62,0.094202555,0.515197493,30.05,0.014917877,0.01081872,0.003549814,0.03,0.00567317,56.2,0.620218768,0.118343416,,
3078,815.62,0.093342349,0.486464306,31.03,0.020499518,0.011722803,0.003726006,0.02,0.005654097,62.5,0.591529458,0.12322197,,
3079,815.62,0.098748222,0.407822275,32.59,0.013447964,0.011615992,0.003800869,0.02,0.005628824,64.7,0.518186489,0.121625879,,
3080,815.62,0.075894386,0.50861464,33.15,0.018407175,0.011576414,0.003736973,0.02,0.005716801,62.5,0.59608544,0.103755335,,
3081,815.62,0.074083879,0.380514182,31.69,0.014825961,0.011502981,0.003566742,0.05,0.005743504,73.3,0.466101042,0.098220086,,
3082,815.62,0.07521704,0.396997631,36.11,0.016800847,0.011595726,0.003652334,0.02,0.005644321,40,0.483810397,0.101314542,,
3083,815.62,0.098175533,0.335867051,38.19,0.025393663,0.011593819,0.003722429,0.02,0.005636692,56.2,0.445636403,0.132928317,,
3084,815.62,0.081886009,0.510847938,23.49,0.010573053,0.011612177,0.003660679,0.02,0.005652666,62.5,0.604346124,0.101772407,,
3085,815.62,0.088648357,0.493401808,28.88,0.012679029,0.011641741,0.003617048,0.03,0.00562191,60,0.593691906,0.110566344,,
3086,815.62,0.079915702,0.457019024,32.31,0.015435417,0.012171984,0.003805637,0.03,0.005639553,55.6,0.54910671,0.104796309,,
3087,815.62,0.083814542,0.407271625,38.46,0.015469633,0.010853767,0.003547907,0.02,0.005633116,75,0.501939934,0.108465198,,
3088,815.62,0.0747438,0.426771797,32.61,0.016580043,0.012884378,0.003652096,0.02,0.00563693,75,0.514399975,0.100612869,,
3089,815.62,0.088108934,0.392023561,33.78,0.017541864,0.012078762,0.00382781,0.02,0.005650043,73.3,0.492211257,0.115128651,,
3090,815.62,0.08558656,0.543409138,32.77,0.01657355,0.011226654,0.00366354,0.02,0.005638599,44.4,0.640222352,0.111462249,,
3091,815.62,0.071344129,0.351967757,29.41,0.019384019,0.011935472,0.003855705,0.05,0.005628824,75,0.435247358,0.100212677,,
3092,815.62,0.087969568,0.436296351,28.3,0.013538893,0.01162672,0.003693819,0.02,0.005633593,68.8,0.535892639,0.110835873,,
3093,815.62,0.099269957,0.442936431,28.52,0.011828479,0.012054205,0.004162788,0.02,0.005630016,50,0.554260593,0.12089124,,
3094,815.62,0.093720789,0.412032455,31.1,0.015286538,0.01240325,0.003844976,0.02,0.005639791,58.8,0.518156494,0.118492094,,
3095,815.62,0.069144843,0.35821489,33.5,0.019577418,0.011875391,0.00377512,0.02,0.005639791,68.8,0.439235124,0.098137172,,
3096,815.62,0.086970911,0.493392897,29.97,0.015581982,0.011575699,0.003782749,0.02,0.005635023,50,0.591939507,0.111970665,,
3097,815.62,0.080389003,0.350777068,36.48,0.018183988,0.011312008,0.003564835,0.05,0.005626678,56.2,0.442478079,0.107764504,,
3098,815.62,0.097163638,0.404898259,33.79,0.016397816,0.010927677,0.003540277,0.02,0.005635023,75,0.512989574,0.122736754,,
3099,815.62,0.081071268,0.360436788,33.29,0.01543549,0.011243582,0.003546238,0.02,0.00562191,88.2,0.452751638,0.105674906,,
3100,815.62,0.073215094,0.467275793,36.42,0.023613656,0.011155367,0.003688574,0.02,0.005631447,81.2,0.551646254,0.106148771,,
3101,815.62,0.077912983,0.333823593,36.97,0.022970947,0.01141572,0.003613234,0.04,0.005645752,60,0.423152296,0.110142916,,
3102,815.62,0.08690093,0.510053536,30.46,0.015758074,0.011169434,0.003582954,0.03,0.005628109,70,0.6081239,0.111870067,,
3103,815.62,0.068629329,0.340963224,34.38,0.014219771,0.011584044,0.003713608,0.02,0.006787539,62.5,0.421176597,0.093350247,,
3104,815.62,0.084400577,0.340213271,32.92,0.021827805,0.011548758,0.003614426,0.02,0.005653143,81.2,0.436162606,0.115495951,,
3105,815.62,0.095907105,0.452256632,30.11,0.013834223,0.01141119,0.003660679,0.02,0.005635023,82.4,0.559574927,0.11903703,,
3106,815.62,0.076282157,0.469562095,31.24,0.015480171,0.012802124,0.004040241,0.05,0.005631685,50,0.558646376,0.101434254,,
3107,815.62,0.079801856,0.455478196,31.09,0.018388037,0.011913776,0.003764629,0.02,0.005624056,50,0.547193828,0.107578578,,
3108,815.62,0.093445689,0.521875911,32.25,0.017925429,0.012070417,0.00377512,0.02,0.005631685,75,0.627392017,0.120777923,,
3109,815.62,0.08937621,0.479270461,35.06,0.015804145,0.011469126,0.003646612,0.02,0.0056355,52.9,0.580115797,0.114462467,,
3110,815.62,0.095485826,0.526476965,23.66,0.013654306,0.011516333,0.003638983,0.02,0.005627632,56.2,0.633479124,0.118406747,,
3111,815.62,0.094201264,0.428639469,35.86,0.016997849,0.014887333,0.00453043,0.05,0.005627632,76.5,0.537728066,0.121357175,,
3112,815.62,0.088053156,0.332344835,36.46,0.01556072,0.011236191,0.003585339,0.02,0.00562644,50,0.431634182,0.112825655,,
3113,815.62,0.095547115,0.371554568,33.56,0.017134334,0.011443615,0.003646612,0.02,0.00562048,56.2,0.478545298,0.121948541,,
3114,815.62,0.076017711,0.514015883,33.66,0.014368958,0.011704445,0.003592253,0.02,0.005637407,62.5,0.601738039,0.099616329,,
3115,815.62,0.075052795,0.386534825,33.17,0.017391933,0.011930466,0.003694534,0.02,0.005638838,50,0.473518086,0.1017781,,
3116,815.62,0.088395758,0.389030184,30.85,0.019285941,0.011417866,0.003568172,0.05,0.00564146,52.9,0.488843808,0.116891331,,
3117,815.62,0.071353689,0.338507207,31.98,0.015761655,0.0116117,0.00374198,0.02,0.005626917,62.5,0.421472596,0.096484241,,
3118,815.62,0.083971876,0.450056074,37.04,0.021921869,0.011197329,0.003695726,0.02,0.005630016,62.5,0.545225279,0.115219487,,
3119,815.62,0.077699048,0.493971488,33.2,0.021866728,0.011312008,0.003502846,0.02,0.005634308,56.2,0.582982544,0.10870293,,
3120,815.62,0.09020981,0.389356641,32.71,0.01624154,0.011362314,0.003813267,0.04,0.005640268,62.5,0.490928765,0.115904885,,
3121,815.62,0.073316908,0.507550477,32.04,0.018328284,0.011375666,0.003679752,0.03,0.005641222,62.5,0.592243051,0.100966166,,
3122,815.62,0.069352981,0.451843901,34.5,0.014252071,0.017608404,0.005866766,0.02,0.005640745,66.7,0.538805286,0.095112563,,
3123,815.62,0.077639288,0.369860777,35.81,0.023476333,0.017724514,0.005693197,0.02,0.005630732,40,0.465224579,0.11243955,,
3124,815.62,0.087287603,0.360650642,35.33,0.02012346,0.013450146,0.003692389,0.02,0.005628824,56.2,0.461388391,0.116732276,,
3125,815.62,0.071390658,0.543709545,39.61,0.017003751,0.011346817,0.003779173,0.02,0.005621195,88.9,0.62644702,0.097794777,,
3126,815.62,0.071295949,0.329667609,34.8,0.019589862,0.011654854,0.003687859,0.02,0.005628347,50,0.412618412,0.100202017,,
3127,815.62,0.070902729,0.340980162,33.44,0.01821876,0.012292147,0.003940821,0.02,0.005635977,62.5,0.424175038,0.098698287,,
3128,815.62,0.089645811,0.479061815,33.39,0.015994219,0.011951447,0.003835201,0.05,0.005638361,62.5,0.580659073,0.115113592,,
3129,815.62,0.098437542,0.468671973,36.54,0.022851466,0.01605916,0.005549431,0.02,0.005642891,72.7,0.583168675,0.13248133,,
3130,815.62,0.08372233,0.346336088,33.9,0.017975482,0.011863947,0.003750801,0.02,0.005676508,53.3,0.441922365,0.111125121,,
3131,815.62,0.081845354,0.383937609,34.8,0.021729291,0.017234087,0.005739689,0.02,0.005678415,68.8,0.48301705,0.114992749,,
3132,815.62,0.0819493,0.339996863,30.59,0.012610743,0.012150288,0.003874063,0.02,0.005679369,68.8,0.434096451,0.104113475,,
3133,815.62,0.091302462,0.372296699,31.59,0.018769094,0.011623144,0.003670692,0.02,0.005669832,68.8,0.475222305,0.11941208,,
3134,815.62,0.089535133,0.398291007,30.28,0.013391074,0.011763334,0.003837347,0.02,0.005685091,78.6,0.499589474,0.112448645,,
3135,815.62,0.07369027,0.518707187,30.37,0.015737512,0.011858225,0.004073381,0.05,0.005666256,57.9,0.604255682,0.099167419,,
3136,815.62,0.083736641,0.446296918,29.91,0.018757736,0.012073517,0.003772259,0.02,0.005676031,75,0.542107076,0.111942667,,
3137,815.62,0.076033187,0.392487513,33.26,0.013445299,0.011936188,0.00369072,0.02,0.00568223,87.5,0.480456888,0.098851436,,
3138,815.62,0.076365452,0.40682794,33.15,0.021714945,0.011030436,0.003608227,0.02,0.005703688,88.2,0.494223828,0.107392312,,
3139,815.62,0.074003136,0.409452021,32.05,0.014650918,0.011538267,0.003577948,0.02,0.005728006,75,0.494993424,0.097960008,,
3140,815.62,0.069773597,0.52483829,34.41,0.016328466,0.011469364,0.0036695,0.05,0.00569272,62.5,0.606081251,0.095464283,,
3141,815.62,0.068670713,0.447981097,33.06,0.01821156,0.011059046,0.00364542,0.02,0.009870052,83.3,0.527710856,0.100397745,,
3142,815.62,0.099823907,0.378312017,37.4,0.01731697,0.011418581,0.003592253,0.02,0.012128592,62.5,0.489554505,0.132861722,,
3143,815.62,0.088653022,0.49520486,32.42,0.01329377,0.011564016,0.003609896,0.02,0.005929947,62.5,0.595421898,0.111486635,,
3144,815.62,0.09547608,0.35989253,23.85,0.012599803,0.01130867,0.003656149,0.05,0.005743265,90,0.46667728,0.117475297,,
3145,815.62,0.080916698,0.328825963,32.59,0.018006307,0.011383533,0.003532648,0.02,0.005685568,82.4,0.421126194,0.108141221,,
3146,815.62,0.073324173,0.395358306,28.64,0.015662988,0.012165785,0.003819942,0.02,0.005699396,77.8,0.480848264,0.098506499,,
3147,815.62,0.070258355,0.396899103,36.87,0.017368306,0.011700153,0.003712893,0.02,0.006021976,100,0.478857611,0.09736153,,
3148,815.62,0.081507078,0.368410453,28.74,0.013502844,0.011367083,0.003804445,0.02,0.005753279,77.8,0.461284614,0.104567646,,
3149,815.62,0.069490266,0.485359455,19.06,0.011229166,0.011956453,0.003764629,0.05,0.005724907,82.4,0.566806174,0.090208968,,
3150,815.62,0.0941725,0.410775043,28.19,0.013037108,0.012935638,0.003774881,0.02,0.005721569,50,0.517883181,0.116706058,,
3151,815.62,0.100527676,0.417824874,29.74,0.013459753,0.011428833,0.003761053,0.02,0.005688667,76.5,0.529781383,0.123437149,,
3152,815.62,0.068743468,0.40720335,36,0.014418726,0.014042377,0.004468441,0.02,0.005648375,62.5,0.489989195,0.09327901,,
3153,815.62,0.07485492,0.382161123,35.3,0.014680553,0.012137413,0.003717899,0.02,0.005629778,56.2,0.469153456,0.09888315,,
3154,815.62,0.086070878,0.444236422,28.33,0.017315332,0.011978626,0.003795385,0.02,0.005641699,64.7,0.542285926,0.112823294,,
3155,815.62,0.101190191,0.528720859,36.46,0.014713168,0.011140823,0.003714323,0.05,0.005651474,56.2,0.641051873,0.125269156,,
3156,815.62,0.09295264,0.362201618,23.57,0.009642508,0.011690617,0.00370717,0.02,0.005633831,50,0.466844875,0.111936149,,
3157,815.62,0.081321162,0.368691013,34.03,0.019993359,0.011798382,0.003660679,0.02,0.005624533,56.2,0.461810557,0.110599733,,
3158,815.62,0.072119256,0.465995625,32.04,0.017157769,0.011661768,0.003763437,0.02,0.005627155,76.5,0.549776649,0.098667617,,
3159,815.62,0.068220248,0.334615302,36.84,0.021893451,0.011493444,0.003606558,0.02,0.005645514,62.5,0.414328994,0.099365771,,
3160,815.62,0.088723437,0.328857665,36.44,0.01903146,0.010787249,0.003391504,0.05,0.006412268,50,0.428368351,0.117558669,,
3161,815.62,0.079693742,0.40839033,35.19,0.016497936,0.011461496,0.003671169,0.02,0.005892754,70.6,0.499545568,0.105755601,,
3162,815.62,0.07115496,0.419713437,33.51,0.01860339,0.011326075,0.003639698,0.02,0.005788088,62.5,0.502194472,0.099186136,,
3163,815.62,0.087404827,0.437771756,32.47,0.017076441,0.010730028,0.003376722,0.02,0.006109238,56.2,0.535906611,0.113967228,,
3164,815.62,0.098051814,0.392427962,31.8,0.013660559,0.011913061,0.003741026,0.05,0.005657434,56.2,0.502392837,0.121110833,,
3165,815.62,0.075785562,0.338427825,37.89,0.021527803,0.013097048,0.004539013,0.02,0.005787373,100,0.427310435,0.107639751,,
3166,815.62,0.068562531,0.338464197,35.64,0.017523112,0.012223959,0.003870726,0.02,0.005745888,46.7,0.419250687,0.095702257,,
3167,815.62,0.069432156,0.390990171,33.09,0.017806188,0.011597157,0.003662586,0.02,0.005657911,70.6,0.472019484,0.096558841,,
3168,815.62,0.088699649,0.471349795,35.91,0.02166903,0.011461496,0.003523111,0.02,0.005647182,82.4,0.57151094,0.119538972,,
3169,815.62,0.070444017,0.327647317,31.37,0.014638877,0.01253891,0.003695488,0.05,0.005638123,62.5,0.410630244,0.094416505,,
3170,815.62,0.069816886,0.47335101,34.52,0.016457756,0.012180567,0.003638983,0.02,0.005729675,62.5,0.555348463,0.0956433,,
3171,815.62,0.098448648,0.51725386,35.33,0.023232997,0.013611078,0.004688025,0.02,0.005645275,64.7,0.629313586,0.132014945,,
3172,815.62,0.082001862,0.344590832,33.03,0.014103584,0.01181674,0.003705263,0.02,0.005639076,75,0.438409434,0.105449785,,
3173,815.62,0.068385043,0.504792872,33.38,0.016116736,0.011085272,0.003596783,0.02,0.005667686,56.2,0.584263187,0.093766248,,
3174,815.62,0.075045877,0.357262886,26.95,0.017540904,0.011517286,0.003567457,0.05,0.006193638,75,0.443826049,0.102347876,,
3175,815.62,0.076027672,0.507420195,34.31,0.016127951,0.011574268,0.003594875,0.02,0.005695581,87.5,0.595022135,0.101446079,,
3176,815.62,0.077361872,0.442053938,32.09,0.013837108,0.014306068,0.006410837,0.03,0.006600618,50,0.533721878,0.104210435,,
3177,815.62,0.090215358,0.342075487,34.86,0.014747001,0.011068583,0.00361371,0.03,0.005674124,56.2,0.443359428,0.114250193,,
3178,815.62,0.082247815,0.381312328,26.86,0.012727414,0.011520386,0.003592968,0.04,0.00564146,56.2,0.475080529,0.104209657,,
3179,815.62,0.096109636,0.414200104,28.22,0.018454694,0.014368773,0.00590229,0.03,0.005632877,50,0.524678513,0.126099497,,
3180,815.62,0.077486249,0.391833663,34.55,0.019644198,0.011918545,0.003939629,0.02,0.005641222,68.8,0.481238457,0.106711298,,
3181,815.62,0.101557138,0.448922405,29.1,0.012826479,0.011724472,0.003680229,0.02,0.005639315,44.4,0.562204015,0.123703161,,
3182,815.62,0.101677011,0.400011501,34.27,0.018580553,0.011414766,0.003607035,0.02,0.005639076,62.5,0.513103278,0.129503675,,
3183,815.62,0.072388178,0.463049779,31.64,0.016142968,0.01398325,0.004475117,0.02,0.005620718,62.5,0.549421207,0.098626981,,
3184,815.62,0.091737657,0.329141721,30.76,0.013063474,0.011820555,0.003623962,0.05,0.005631208,62.5,0.432699933,0.114056301,,
3185,815.62,0.072467531,0.341436693,26.76,0.01456373,0.01244688,0.00457406,0.02,0.005635738,68.8,0.426351104,0.097241059,,
3186,815.62,0.080889066,0.406335861,33.84,0.018287905,0.011882067,0.003782034,0.02,0.005638599,68.8,0.499106994,0.108597604,,
3187,815.62,0.07621617,0.404208167,35.36,0.022435673,0.01153636,0.003629923,0.02,0.005644798,50,0.491960697,0.107926564,,
3188,815.62,0.06910413,0.387600724,33.59,0.021544995,0.011656284,0.003791571,0.03,0.005655766,50,0.468361138,0.100096462,,
3189,815.62,0.079195263,0.451451245,29.88,0.014564834,0.012153625,0.003827095,0.03,0.005662203,56.2,0.542800133,0.103249395,,
3190,815.62,0.098653931,0.382137124,32.97,0.013390722,0.012029409,0.003700256,0.02,0.005636454,50,0.492820464,0.121381363,,
3191,815.62,0.094085591,0.369784486,33.41,0.018558377,0.01185751,0.003695011,0.02,0.005670786,70.6,0.475727587,0.122009765,,
3192,815.62,0.09885919,0.36518771,35.19,0.019357175,0.01211834,0.003958225,0.02,0.005646706,62.5,0.47616524,0.127821296,,
3193,815.62,0.086663148,0.39472704,40.24,0.022900436,0.01689744,0.005203247,0.03,0.00562501,86.7,0.498287628,0.120391841,,
3194,815.62,0.080866833,0.422888601,37.97,0.019529494,0.012278318,0.003783703,0.04,0.005629063,40,0.516033752,0.109809093,,
3195,815.62,0.080039998,0.420829544,33.09,0.018622672,0.012568474,0.00410223,0.02,0.011057377,81.2,0.513438016,0.113822277,,
3196,815.62,0.088106563,0.524558809,33.19,0.020210806,0.012738705,0.003931046,0.02,0.005648613,72.7,0.625404077,0.117897028,,
3197,815.62,0.07035342,0.478384011,31.85,0.016418979,0.012520075,0.00373292,0.02,0.005757809,40,0.561257506,0.096263128,,
3198,815.62,0.075106202,0.514988865,29.97,0.012721629,0.012581587,0.004571915,0.02,0.005640984,58.8,0.602676654,0.09804073,,
3199,815.62,0.081655545,0.357033896,33.22,0.019372711,0.011655092,0.003672838,0.02,0.005944729,88.2,0.450344533,0.110645823,,
3200,815.62,0.099747986,0.391789679,38.53,0.021935906,0.012197256,0.003752232,0.02,0.005641222,50,0.503734921,0.131077346,,
3201,815.62,0.100335287,0.469026538,31.46,0.016046423,0.01277256,0.004567623,0.05,0.008607626,62.5,0.582134385,0.129556959,,
3202,815.62,0.091327255,0.327958359,32.16,0.018406281,0.01218915,0.004077911,0.02,0.005877972,56.2,0.431474764,0.119689419,,
3203,815.62,0.069119135,0.358564406,32.62,0.015663752,0.012290478,0.004178762,0.02,0.00739646,60,0.439974019,0.096358109,,
3204,815.62,0.079799975,0.460798185,26.44,0.011908557,0.012061119,0.003894806,0.02,0.005780935,44.4,0.552659279,0.101384273,,
3205,815.62,0.08297245,0.418277618,29.44,0.013165486,0.011766434,0.003667831,0.02,0.005889177,56.2,0.513016502,0.105694944,,
3206,815.62,0.082921546,0.36528205,30.48,0.013129247,0.012938499,0.004382849,0.05,0.005705118,73.3,0.461142095,0.10613876,,
3207,815.62,0.076271003,0.390698691,27.87,0.011852794,0.011592388,0.00379014,0.02,0.005657673,44.4,0.478562082,0.09757161,,
3208,815.62,0.080211547,0.479046036,30.33,0.014493016,0.012179613,0.003718853,0.02,0.005649567,87.9,0.571437196,0.104072983,,
3209,815.62,0.089865386,0.483020528,32.7,0.019572705,0.011860609,0.00373888,0.02,0.005633354,62.5,0.584746523,0.118810325,,
3210,815.62,0.088036466,0.383036796,36.38,0.015731753,0.012030125,0.00435853,0.02,0.005634785,62.5,0.483103387,0.113761534,,
3211,815.62,0.072159164,0.515829396,32.44,0.013832883,0.011578083,0.003644466,0.02,0.005647421,50,0.599566643,0.095283934,,
3212,815.62,0.098473774,0.471359025,32.17,0.019015167,0.011042833,0.003694773,0.05,0.005694151,68.8,0.580875632,0.126877865,,
3213,815.62,0.083434605,0.454228918,29.24,0.016485112,0.012419701,0.003671169,0.02,0.005637884,62.5,0.550083224,0.10922877,,
3214,815.62,0.072136149,0.327933796,37.02,0.018852152,0.014277458,0.005559444,0.02,0.005641937,50,0.414347403,0.102189682,,
3215,815.62,0.0685485,0.327073506,34.12,0.017851932,0.011746883,0.003628254,0.02,0.005637407,64.7,0.407368889,0.095666093,,
3216,815.62,0.070183938,0.326369863,34.8,0.021041125,0.014548779,0.004437208,0.02,0.005629539,75,0.41110258,0.10129181,,
3217,815.62,0.080158556,0.326534385,37.42,0.015095612,0.011764765,0.003701687,0.02,0.005645752,93.8,0.418457706,0.104601607,,
3218,815.62,0.07408228,0.535884317,33.65,0.015237956,0.011228085,0.003641129,0.05,0.005670547,56.2,0.621194682,0.098631912,,
3219,815.62,0.070838731,0.390801288,32.91,0.015840014,0.013180494,0.004088879,0.02,0.005650282,71.4,0.474820513,0.096417906,,
3220,815.62,0.076323124,0.489456685,33.22,0.015103508,0.011528254,0.003599167,0.02,0.005631208,66.7,0.577308063,0.100657007,,
3221,815.62,0.100506874,0.453807244,38.51,0.017093867,0.011855841,0.003770828,0.02,0.005640745,36.4,0.566169959,0.127012314,,
3222,815.62,0.068976868,0.479732882,36.11,0.019194906,0.01202178,0.00410223,0.02,0.005660295,82.4,0.56073153,0.097934299,,
3223,815.62,0.087773399,0.378929873,33.6,0.015282091,0.011773825,0.003691912,0.05,0.005650759,66.7,0.478477097,0.112398161,,
3224,815.62,0.080934149,0.362682993,31.45,0.015147401,0.01240921,0.004210711,0.02,0.00565052,60,0.456026352,0.105942781,,
3225,815.62,0.081643207,0.513537679,34.57,0.019796271,0.012046337,0.003906488,0.02,0.005639553,62.5,0.607227223,0.110985519,,
3226,815.62,0.088055693,0.402333427,31.91,0.015133555,0.012135267,0.003680229,0.02,0.005632401,62.5,0.502524387,0.112501878,,
3227,815.62,0.073471814,0.489437205,31.88,0.01517099,0.011658907,0.003682613,0.02,0.00567174,64.7,0.574567926,0.097997157,,
3228,815.62,0.073723323,0.345691146,34.2,0.021005109,0.011278868,0.00379324,0.04,0.005631685,64.7,0.430693337,0.104153357,,
3229,815.62,0.094435374,0.437811225,35.37,0.022632759,0.011843204,0.003743649,0.03,0.005640745,50,0.544089803,0.126452527,,
3230,815.62,0.082750283,0.394615209,33.29,0.018645569,0.011334419,0.003843546,0.02,0.005740643,76.5,0.488699911,0.110980041,,
3231,815.62,0.076542313,0.471503877,25.33,0.012492367,0.011662245,0.003759861,0.02,0.005657196,71.4,0.559708435,0.098451737,,
3232,815.62,0.101606847,0.329738147,33.24,0.021244494,0.011122704,0.003608942,0.02,0.005684614,70,0.442467698,0.132144897,,
3233,815.62,0.077797836,0.459766899,34.98,0.020192195,0.012384176,0.004194736,0.02,0.005725145,56.2,0.549948911,0.107909912,,
3234,815.62,0.073665342,0.372407917,30.06,0.012608431,0.013589621,0.004070997,0.04,0.005651951,62.5,0.45966288,0.095996721,,
3235,815.62,0.08734057,0.456111507,33.21,0.016952829,0.012253046,0.003811598,0.03,0.006124735,64.7,0.555705123,0.114229732,,
3236,815.62,0.080315992,0.358898848,30.43,0.018532122,0.012778282,0.003705978,0.02,0.005652905,64.3,0.451993122,0.108206997,,
3237,815.62,0.095395414,0.417306432,25.45,0.012184375,0.01192379,0.003705263,0.02,0.005781174,50,0.524625636,0.117066226,,
3238,815.62,0.097429325,0.524672146,31.01,0.012672018,0.011957884,0.003849506,0.02,0.005656481,87.5,0.634059355,0.11960733,,
3239,815.62,0.080097614,0.362227018,29.99,0.016695228,0.01159668,0.003776312,0.02,0.005712271,66.7,0.453921312,0.106281425,,
3240,815.62,0.070213822,0.532518943,28.03,0.014340815,0.011649609,0.003656387,0.05,0.005651951,44.4,0.614382374,0.093862975,,
3241,815.62,0.069258281,0.474783278,34.33,0.016332474,0.011763096,0.003739357,0.02,0.00562644,53.3,0.555804655,0.094956552,,
3242,815.62,0.083341324,0.35394281,30.25,0.017730681,0.011454344,0.003635168,0.02,0.005677462,44.4,0.448738478,0.110384635,,
3243,815.62,0.094967112,0.476495991,31.39,0.018529257,0.01162219,0.003660679,0.02,0.005648613,58.8,0.583085293,0.122805661,,
3244,815.62,0.0779897,0.431768237,31.54,0.015390877,0.013219118,0.004760265,0.02,0.005640745,88.2,0.522977055,0.103781587,,
3245,815.62,0.101718983,0.4212831,31.56,0.015121897,0.011440754,0.00374341,0.05,0.005675077,50,0.534442837,0.126259367,,
3246,815.62,0.078627771,0.373538695,29.57,0.016426565,0.011776924,0.003709793,0.02,0.005654335,62.5,0.46394339,0.104418464,,
