,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent,no_seg_time,after_seg_time
422,815.62,0.072467632,0.48285329,4.68,0.002773285,0.014117479,0.004863262,0.01,0.00415659,97.7,0.569438401,0.084260768
423,815.62,0.091796466,0.481873765,25.19,0.014880853,0.015600204,0.004673243,0.02,0.006639004,97.8,0.589270435,0.117989565
424,815.62,0.080006125,0.347847574,44.13,0.018822585,0.014808655,0.00483346,0.01,0.006219149,96.6,0.442662354,0.109881318
425,815.62,0.070516882,0.438250785,24.77,0.013309664,0.017786503,0.004710913,0.02,0.006943703,96.7,0.52655417,0.095481162
426,815.62,0.070735876,0.430350638,26.75,0.014113667,0.012610435,0.005009413,0.01,0.006160021,97,0.513696949,0.096018976
427,815.62,0.083109731,0.477455594,36.98,0.021650142,0.011794567,0.004615068,0.02,0.007493734,95.7,0.572359892,0.116868675
428,815.62,0.096344858,0.538748307,57.21,0.037787208,0.009905815,0.004754066,0.01,0.011483192,95.9,0.644998981,0.150369325
429,815.62,0.090742615,0.336588285,22.86,0.009432693,0.010807753,0.005941868,0.01,0.008397818,95.9,0.438138653,0.114514993
430,815.62,0.090039173,0.523672843,25.95,0.016658214,0.013617039,0.006591082,0.01,0.00988245,95.1,0.627329055,0.123170919
431,815.62,0.089555189,0.52909712,13.32,0.008640906,0.008377314,0.004640818,0.01,0.011806011,95.9,0.627029622,0.114642924
432,815.62,0.076040772,0.364610391,12.02,0.005373114,0.009440422,0.005428314,0.01,0.006722927,95.6,0.450091585,0.093565127
433,815.62,0.072937339,0.529040144,56.6,0.036710395,0.011281729,0.004607439,0.01,0.006903172,96.6,0.613259212,0.121158344
434,815.62,0.085508049,0.335322605,39.45,0.016216895,0.016233206,0.004256725,0.01,0.00944376,94.6,0.43706386,0.115425429
435,815.62,0.09098091,0.378441645,17.06,0.007916825,0.017207861,0.005279303,0.01,0.00838232,95.2,0.486630416,0.112559358
436,815.62,0.09430955,0.401258079,23.54,0.01158037,0.015812635,0.00621295,0.01,0.007165194,95.6,0.511380265,0.119268063
437,815.62,0.079681254,0.371982797,25.95,0.011836464,0.014951944,0.004818201,0.01,0.003868341,96.8,0.466615995,0.10020426
438,815.62,0.068021697,0.32866189,15.73,0.006339098,0.019022703,0.004856348,0.01,0.006650448,92.9,0.41570629,0.085867591
439,815.62,0.095042618,0.39357282,14.56,0.007026067,0.011201859,0.00468421,0.01,0.008332491,97.8,0.499817296,0.115085385
440,815.62,0.08306206,0.441933058,19.53,0.01058163,0.00951767,0.004644156,0.01,0.007288933,95.8,0.534512788,0.105576778
441,815.62,0.079347301,0.526072064,23.98,0.015469744,0.010890722,0.004770756,0.02,0.02318716,97.1,0.616310088,0.122774961
442,815.62,0.076532086,0.376557349,18.82,0.008688051,0.015506983,0.005139828,0.01,0.006563187,94.9,0.468596417,0.096923151
443,815.62,0.071106646,0.383503288,26.78,0.012591967,0.012038708,0.004616261,0.01,0.008858681,95.8,0.466648642,0.097173554
444,815.62,0.088474578,0.35311801,23.54,0.010190194,0.009190798,0.004655361,0.01,0.007348299,96.7,0.450783385,0.110668432
445,815.62,0.100265175,0.420837211,31.47,0.016236899,0.145264387,0.004919291,0.02,0.013185263,94.2,0.666366773,0.134606627
446,815.62,0.083355587,0.330690463,24.79,0.010048999,0.009353876,0.004710197,0.01,0.007727861,94.3,0.423399926,0.105842645
447,815.62,0.095030678,0.337699619,15.19,0.0062882,0.020256042,0.00465107,0.02,0.006162643,96.9,0.45298634,0.112132591
448,815.62,0.089661864,0.433693203,16.77,0.008916363,0.009306192,0.004711151,0.01,0.006334543,92.9,0.53266126,0.109623921
449,815.62,0.080862857,0.349179987,37.9,0.016224829,0.012561321,0.00479269,0.01,0.008926868,96.7,0.442604165,0.110807245
450,815.62,0.093549621,0.344413349,28.61,0.012080034,0.011521816,0.00486517,0.01,0.013955355,98,0.449484786,0.124450179
451,815.62,0.069888531,0.348125044,35.84,0.015298829,0.010892391,0.004590511,0.01,0.012287378,95.9,0.428905966,0.102065249
452,815.62,0.079646127,0.395737814,30.62,0.014859121,0.021888733,0.004685163,0.01,0.006710768,95.8,0.497272674,0.105901179
453,815.62,0.087317943,0.371450159,42.75,0.019470891,0.018669844,0.004761934,0.01,0.011007547,94.2,0.477437946,0.122558316
454,815.62,0.07195036,0.346355253,34.05,0.014458839,0.012794495,0.004601002,0.02,0.006603718,96.8,0.431100108,0.097613919
455,815.62,0.087120598,0.355289529,29.91,0.013027283,0.015948772,0.004721403,0.01,0.004853487,96.4,0.4583589,0.109722771
456,815.62,0.078411786,0.329470439,21.42,0.008652938,0.017777205,0.004903793,0.02,0.009892464,97,0.42565943,0.101860982
457,815.62,0.084019943,0.334186118,47.38,0.019410964,0.014659882,0.004760265,0.02,0.008215427,94.7,0.432865943,0.1164066
458,815.62,0.095014184,0.410884683,19.96,0.010053687,0.012461901,0.004971743,0.01,0.006095648,93.8,0.518360768,0.116135262
459,815.62,0.08827082,0.370284686,28.42,0.012904102,0.012850046,0.004730701,0.01,0.006314039,97.7,0.471405552,0.112219663
460,815.62,0.068146499,0.40089,13.52,0.006645501,0.01154542,0.004763603,0.01,0.007681608,94.7,0.480581919,0.087237211
461,815.62,0.087831287,0.328981406,24.79,0.010000609,0.011963606,0.004828215,0.01,0.0065763,95.6,0.428776299,0.109236411
462,815.62,0.079145379,0.514270153,15.12,0.009531731,0.013947964,0.004856586,0.01,0.006649971,96.8,0.607363496,0.100183667
463,815.62,0.092319613,0.511280186,29.35,0.018400455,0.015544415,0.004852295,0.01,0.012476921,94.9,0.619144214,0.128049284
464,815.62,0.090484461,0.445363401,16.26,0.008878473,0.016868353,0.005528927,0.01,0.007852554,95.8,0.552716215,0.112744415
465,815.62,0.086913662,0.402959385,21.11,0.010431013,0.011873007,0.004896164,0.01,0.00617075,95.7,0.501746055,0.108411589
466,815.62,0.083422911,0.39511371,28.41,0.013760857,0.016286135,0.004743099,0.01,0.007665634,95.7,0.494822756,0.109592502
467,815.62,0.078844949,0.37881424,32.09,0.014902657,0.017520666,0.004675627,0.01,0.006063461,95.6,0.475179855,0.104486695
468,815.62,0.070157479,0.489771829,26.37,0.015833141,0.009394646,0.004730463,0.01,0.011061907,94.1,0.569323954,0.10178299
469,815.62,0.069892294,0.38042758,31.12,0.014515644,0.014430523,0.005025148,0.02,0.004064322,98.8,0.464750397,0.093497408
470,815.62,0.074748689,0.385182607,16.8,0.0079324,0.010839939,0.00482583,0.01,0.006540298,96.5,0.470771235,0.094047218
471,815.62,0.099972704,0.459665796,22.01,0.012405253,0.012973547,0.004873991,0.02,0.007809401,95.8,0.572612047,0.125061348
472,815.62,0.086081111,0.481142956,34.86,0.020566096,0.013978958,0.004954815,0.02,0.0045681,96.7,0.581203025,0.116170122
473,815.62,0.081240282,0.406883381,43.61,0.021753061,0.014680624,0.004832983,0.02,0.008448362,95.6,0.502804288,0.116274689
474,815.62,0.0790577,0.355984702,30.74,0.013415918,0.010871887,0.00467062,0.01,0.008180618,96.9,0.445914289,0.105324856
475,815.62,0.086306537,0.407018121,24.08,0.012015612,0.014623642,0.00475502,0.01,0.006398678,98,0.5079483,0.109475847
476,815.62,0.086571778,0.420614648,24.23,0.012497573,0.013568878,0.004662514,0.01,0.019876719,94.5,0.520755303,0.123608583
477,815.62,0.071225711,0.395431815,29.67,0.014383643,0.009381771,0.006086588,0.01,0.004683018,94.8,0.476039297,0.09637896
478,815.62,0.085566166,0.336089757,29.68,0.012228323,0.00997448,0.004590273,0.01,0.007822037,95,0.431630402,0.110206799
479,815.62,0.076523678,0.381068326,16.99,0.007936186,0.010723591,0.00506711,0.02,0.014521837,96,0.468315594,0.104048811
480,815.62,0.095297804,0.529153348,11.75,0.007623686,0.01081109,0.004920959,0.01,0.004450798,94.9,0.635262242,0.112293247
481,815.62,0.09887802,0.397603035,30.02,0.014633048,0.014022827,0.004967213,0.01,0.006831408,97.7,0.510503883,0.125309689
482,815.62,0.068188227,0.408977502,28.94,0.014512531,0.012089252,0.004746199,0.02,0.006040096,95.9,0.489254981,0.093487053
483,815.62,0.088647898,0.416484319,48.89,0.024965622,0.011401653,0.004846096,0.02,0.018027067,94.4,0.51653387,0.136486683
484,815.62,0.083260152,0.344428387,29.2,0.01233047,0.011543989,0.004826307,0.02,0.006677389,95.7,0.439232528,0.107094319
485,815.62,0.095505164,0.39087551,22.73,0.010893221,0.017216682,0.004779577,0.01,0.016052961,93.9,0.503597357,0.127230924
486,815.62,0.072702246,0.363392132,29.48,0.013132936,0.011924028,0.004578352,0.01,0.015363455,95,0.448018406,0.105776989
487,815.62,0.101427965,0.418853814,27.55,0.014149857,0.009346247,0.006496668,0.01,0.006701708,96.7,0.529628027,0.128776198
488,815.62,0.084065335,0.331808326,23.03,0.009369453,0.011558056,0.005454779,0.01,0.005077124,96.8,0.427431716,0.10396669
489,815.62,0.074869837,0.383148332,27.66,0.012991811,0.011660814,0.004756689,0.01,0.017622948,96,0.469678984,0.110241285
490,815.62,0.085344395,0.381028929,18.72,0.008746968,0.018087387,0.004812241,0.02,0.005870104,95.6,0.484460711,0.104773707
491,815.62,0.076191122,0.358058025,18.82,0.008263372,0.01012063,0.004711628,0.01,0.006196022,95.9,0.444369778,0.095362145
492,815.62,0.071624573,0.326506302,23.1,0.009247494,0.012120724,0.004741669,0.01,0.006880045,96.7,0.410251599,0.09249378
493,815.62,0.07299735,0.363666935,23.38,0.010424509,0.010187387,0.004974127,0.01,0.006483078,94.8,0.446851673,0.094879064
494,815.62,0.069792788,0.531502462,47.51,0.030959764,0.012521267,0.004848719,0.02,0.011201859,95.7,0.613816517,0.116803129
495,815.62,0.069627838,0.433704348,30.73,0.01633869,0.013122559,0.00492692,0.01,0.007597208,97.8,0.516454745,0.098490656
496,815.62,0.080448362,0.449975478,24.04,0.013264902,0.015002728,0.005001783,0.01,0.004406452,95.8,0.545426568,0.1031215
497,815.62,0.089157557,0.347994527,25.61,0.010926495,0.020533562,0.004667282,0.02,0.012501478,94.3,0.457685647,0.117252813
498,815.62,0.076420623,0.405732189,16.09,0.00800194,0.011767387,0.004653215,0.01,0.010286093,96,0.4939202,0.099361872
499,815.62,0.080443513,0.360228019,40.83,0.018032104,0.013597965,0.004748106,0.01,0.013974667,96.4,0.454269496,0.117198389
500,815.62,0.074847158,0.351231736,43.29,0.018642365,0.012282133,0.004881144,0.01,0.010056257,96,0.438361026,0.108426923
501,815.62,0.081823341,0.413770234,43.13,0.021880479,0.015936375,0.004868507,0.01,0.004153967,95.7,0.511529949,0.112726294
502,815.62,0.088006158,0.476749576,34.15,0.019961034,0.011868,0.0064013,0.01,0.004076958,96.5,0.576623735,0.118445451
503,815.62,0.068477402,0.433892983,12.18,0.006480341,0.015528202,0.004582644,0.02,0.007556915,95.8,0.517898587,0.087097302
504,815.62,0.07554963,0.35592225,26.35,0.011500141,0.014100075,0.004829168,0.01,0.006045818,95.7,0.445571955,0.097924758
505,815.62,0.097426476,0.413926532,17.22,0.008738449,0.012454271,0.004786491,0.01,0.010420561,96.8,0.523807279,0.121371977
506,815.62,0.07646084,0.450010048,27.9,0.015393124,0.013651609,0.005062103,0.01,0.0107131,95.9,0.540122497,0.107629167
507,815.62,0.082518002,0.383482467,18.21,0.008562238,0.021184206,0.006212473,0.01,0.0088346,96.8,0.487184675,0.106127313
508,815.62,0.095540806,0.335893002,40.54,0.016696118,0.016629696,0.005812883,0.02,0.00488019,95.8,0.448063503,0.122929997
509,815.62,0.077654145,0.353644104,18.72,0.008118317,0.012611866,0.004781008,0.01,0.00688982,95.9,0.443910115,0.09744329
510,815.62,0.069905656,0.35517062,19.15,0.008339195,0.011607647,0.00484252,0.01,0.0145998,96,0.436683923,0.097687171
511,815.62,0.068189865,0.345808184,37.52,0.01590668,0.0146029,0.004666567,0.01,0.002319336,93.6,0.428600948,0.091082447
512,815.62,0.07681369,0.363297331,14.2,0.00632421,0.010181665,0.004964113,0.01,0.007835627,96.7,0.450292686,0.095937639
513,815.62,0.076738541,0.389886497,28.43,0.013588609,0.019743919,0.00505352,0.02,0.007808685,94.1,0.486368958,0.103189355
514,815.62,0.087430577,0.425956658,39.95,0.020861778,0.012555838,0.004746437,0.01,0.016998529,93.5,0.525943073,0.130037322
515,815.62,0.078976856,0.471270852,7.47,0.004316597,0.023456812,0.00471282,0.02,0.01376009,94.5,0.57370452,0.101766363
516,815.62,0.071031338,0.362811585,28.54,0.01269493,0.012181997,0.004687309,0.01,0.010112762,94.8,0.44602492,0.09852634
517,815.62,0.072864543,0.34387652,24.44,0.01030312,0.018753767,0.005167961,0.01,0.019573212,95.6,0.435494831,0.107908836
518,815.62,0.090629926,0.438222091,32.85,0.017650612,0.013303518,0.004830122,0.01,0.006216526,94.6,0.542155535,0.119327186
519,815.62,0.095444473,0.477435745,26.98,0.015795623,0.010741234,0.004859686,0.01,0.009737968,94.2,0.583621451,0.12583775
520,815.62,0.081690016,0.407717829,13.56,0.006779676,0.013395071,0.00504303,0.01,0.005686045,95.6,0.502802915,0.099198766
521,815.62,0.098672069,0.381442912,34.91,0.016326414,0.012944221,0.004905939,0.01,0.009198189,95.2,0.493059202,0.129102611
522,815.62,0.082004168,0.418128784,21.48,0.011011926,0.013193607,0.005246401,0.01,0.008004189,96.8,0.51332656,0.106266683
523,815.62,0.085838837,0.496871997,18.42,0.011222454,0.020419598,0.004803896,0.02,0.00793004,97.1,0.603130431,0.109795227
524,815.62,0.068706675,0.43644468,24.02,0.012854007,0.010865927,0.004768372,0.01,0.006611109,94.7,0.516017281,0.092940161
525,815.62,0.094863074,0.495428361,23.79,0.014449994,0.010573387,0.004575491,0.02,0.010203123,93.5,0.600864822,0.124091682
526,815.62,0.072942875,0.507761081,29.09,0.018112091,0.013400078,0.004728079,0.01,0.031710863,94.6,0.594104034,0.127493907
527,815.62,0.08750814,0.375666408,21.33,0.009823461,0.008486748,0.004740953,0.01,0.004612446,95.7,0.471661295,0.106685
528,815.62,0.080332615,0.378945823,46.53,0.021616064,0.010564804,0.004750252,0.01,0.007925034,93.3,0.469843242,0.114623964
529,815.62,0.072298908,0.464924045,40.5,0.02308477,0.012096882,0.004628897,0.01,0.007086754,95.9,0.549319835,0.107099329
530,815.62,0.095393051,0.332116459,38.32,0.01560494,0.014498234,0.004847765,0.02,0.013762236,97,0.442007744,0.129607992
531,815.62,0.078239651,0.431562384,27,0.014284653,0.012284994,0.004725695,0.01,0.008241415,94.5,0.52208703,0.105491414
532,815.62,0.073962719,0.464744474,28.8,0.016410733,0.015752077,0.00564599,0.01,0.007280111,95.1,0.55445927,0.103299553
533,815.62,0.097722395,0.448663424,42.71,0.023494664,0.03436017,0.00470686,0.01,0.006376505,95.7,0.580745989,0.132300424
534,815.62,0.068588248,0.342768884,47.95,0.020152857,1.332638741,0.004700899,0.01,0.019301891,94.7,1.743995873,0.112743896
535,815.62,0.074985733,0.334244881,19.92,0.008164027,0.01635313,0.004833937,0.01,0.015966892,96.2,0.425583745,0.103950589
536,815.62,0.070147255,0.347371628,17.42,0.007418248,0.010653019,0.004864931,0.01,0.01056838,94.1,0.428171902,0.092998814
537,815.62,0.071697455,0.41612258,29.46,0.015032129,0.014924288,0.00487566,0.01,0.014212608,95.2,0.502744323,0.105817852
538,815.62,0.075624208,0.52995291,11.44,0.007431524,0.011731625,0.005061626,0.01,0.006416559,94.7,0.617308742,0.094533917
539,815.62,0.101212572,0.531676986,24.16,0.015750421,0.010704994,0.004832745,0.02,0.005743504,97.7,0.643594552,0.127539242
540,815.62,0.088430712,0.469454068,24.79,0.014265738,0.012028217,0.0047822,0.01,0.01694417,95.1,0.569912998,0.12442282
541,815.62,0.101255314,0.333296553,20.43,0.00834678,0.012845278,0.004993677,0.01,0.007640362,96.7,0.447397145,0.122236133
542,815.62,0.078962439,0.405544889,14.82,0.007370895,0.015698195,0.004861116,0.01,0.005816698,94.8,0.500205522,0.097011148
543,815.62,0.078814785,0.39893657,22.06,0.010792113,0.011038303,0.004775286,0.01,0.013496876,94.6,0.488789658,0.107879059
544,815.62,0.069880757,0.371840708,12.7,0.005788641,0.01076889,0.004868507,0.01,0.004366159,98.8,0.452490356,0.084904065
545,815.62,0.083196391,0.338877683,16.02,0.006656236,0.010030985,0.004783154,0.02,0.008219481,95,0.432105059,0.102855261
546,815.62,0.089256737,0.416423711,25.36,0.012948424,0.009239912,0.004860878,0.01,0.006104231,98.8,0.51492036,0.11317027
547,815.62,0.072794106,0.338985429,24.72,0.010275496,0.014101744,0.005297899,0.01,0.011939526,93.4,0.425881279,0.100307027
548,815.62,0.091141674,0.404892229,31.17,0.01547239,0.011956692,0.004824162,0.02,0.008668184,96.2,0.507990594,0.12010641
549,815.62,0.101848588,0.377259068,22.41,0.010366494,0.013510466,0.005136967,0.01,0.038345575,93.5,0.492618121,0.155697624
550,815.62,0.089200182,0.419907661,21.38,0.011007493,0.009606123,0.005407333,0.01,0.004950285,93.9,0.518713967,0.110565294
551,815.62,0.099112506,0.46576834,18.67,0.010662704,0.011104822,0.004667759,0.01,0.006038904,96.7,0.575985668,0.120481874
552,815.62,0.089939272,0.361975294,18.52,0.008217255,0.015348434,0.005011082,0.01,0.007023573,95.8,0.467263,0.110191181
553,815.62,0.068458183,0.328861928,19.82,0.007989628,0.010515213,0.00467658,0.01,0.007580757,95.7,0.407835324,0.088705148
554,815.62,0.072890042,0.458191809,18.96,0.010649449,0.009192705,0.004668236,0.02,0.015950441,96,0.540274556,0.104158168
555,815.62,0.090656076,0.37801192,22.68,0.010513457,0.011601925,0.004951239,0.01,0.012242079,94,0.480269921,0.11836285
556,815.62,0.0848032,0.453633225,11.68,0.006495993,0.012189627,0.005483389,0.01,0.007724047,96.7,0.550626052,0.104506628
557,815.62,0.07782106,0.339756676,21.02,0.008757521,0.013380051,0.004897118,0.01,0.022629499,94.7,0.430957786,0.114105198
558,815.62,0.092525096,0.533771523,3.83,0.002506528,0.012159586,0.005685091,0.02,0.008781672,95.9,0.638456206,0.109498386
559,815.62,0.09322409,0.372600813,27.09,0.012377199,0.020058155,0.004681349,0.01,0.011137009,94.4,0.485883058,0.121419646
560,815.62,0.074002039,0.427568403,35.66,0.018695367,0.011557817,0.004903555,0.01,0.010874271,95.1,0.51312826,0.108475233
561,815.62,0.081432101,0.486554462,12.49,0.007450365,0.01381135,0.004758358,0.01,0.006165743,94.9,0.581797913,0.099806567
562,815.62,0.096508201,0.460174968,24.95,0.014074125,0.009765863,0.004717827,0.01,0.007920504,96,0.566449033,0.123220657
563,815.62,0.087646267,0.340478228,36.22,0.015119321,0.009748936,0.004787445,0.01,0.006094217,95.1,0.437873431,0.11364725
564,815.62,0.075695767,0.467361251,33.64,0.019277532,0.013842821,0.004840136,0.01,0.006781101,94.6,0.55689984,0.106594537
565,815.62,0.084079415,0.4686387,20.11,0.011554368,0.009648085,0.004683971,0.01,0.023648024,92.4,0.562366199,0.123965777
566,815.62,0.089972373,0.343049188,55,0.02313364,0.016134977,0.004852295,0.01,0.00650239,95.1,0.449156538,0.124460699
567,815.62,0.074788855,0.445979043,33.64,0.01839183,0.01155591,0.00487566,0.01,0.005719423,95.6,0.532323808,0.103775768
568,815.62,0.097456982,0.334737619,17.29,0.007097143,0.015971422,0.00500083,0.01,0.00615859,97,0.448166023,0.115713544
569,815.62,0.068432873,0.425716026,15.46,0.008066789,0.012121677,0.004808664,0.01,0.006880045,96.6,0.506270576,0.08818837
570,815.62,0.077708972,0.369061161,22.03,0.009968893,0.011221409,0.005234003,0.01,0.005734682,94.6,0.457991542,0.098646551
571,815.62,0.089958255,0.41961009,35.78,0.018406172,0.008509874,0.004903555,0.01,0.009324551,96.3,0.518078219,0.122592533
572,815.62,0.087724162,0.408481923,12.52,0.006268085,0.015016317,0.004793406,0.01,0.007002354,94.7,0.511222403,0.105788006
573,815.62,0.090049917,0.493453144,33.69,0.020380938,0.034687281,0.005027056,0.01,0.007832527,96.9,0.618190341,0.123290438
574,815.62,0.100513728,0.362600878,20.43,0.009080651,0.017288685,0.005364656,0.01,0.0080688,94.9,0.480403291,0.123027836
575,815.62,0.088020584,0.388759337,18.9,0.009007747,0.012638807,0.004788637,0.01,0.016716957,93.6,0.489418729,0.118533926
576,815.62,0.07530637,0.384125816,37.75,0.017778697,0.011922121,0.005466938,0.01,0.007838011,94.9,0.471354307,0.106390016
577,815.62,0.069736897,0.407767025,47.02,0.023505191,0.014259577,0.004840374,0.01,0.005942583,96.6,0.491763499,0.104025046
578,815.62,0.081720856,0.362072426,49.53,0.021987056,0.010989189,0.006994724,0.01,0.009801149,97.8,0.454782471,0.120503786
579,815.62,0.077635015,0.336329488,11.24,0.004632987,0.01638484,0.004971266,0.01,0.004583836,95.6,0.430349343,0.091823103
580,815.62,0.068201589,0.385492564,29.88,0.01412365,0.013306379,0.004745722,0.02,0.01097393,94.5,0.467000533,0.098044892
581,815.62,0.087471167,0.346472854,14.86,0.006311763,0.010902643,0.004692793,0.01,0.002709389,96.4,0.444846664,0.101185112
582,815.62,0.098687967,0.351973381,22.86,0.009864695,0.011878967,0.004780054,0.01,0.010181189,95.1,0.462540315,0.123513904
583,815.62,0.082818952,0.387556193,27.64,0.013131993,0.013468504,0.004951,0.02,0.004192114,95.6,0.483843649,0.105094059
584,815.62,0.093927621,0.401936472,5.92,0.002917793,0.014749765,0.004920006,0.01,0.010410786,95.8,0.510613858,0.112176205
585,815.62,0.079318905,0.34508955,19.53,0.008263639,0.012682915,0.00472188,0.02,0.007876158,95.8,0.43709137,0.100180581
586,815.62,0.075485692,0.359621412,19.03,0.008391166,0.010763407,0.005025148,0.01,0.010532141,96.8,0.445870511,0.099434147
587,815.62,0.081348156,0.410704915,37.25,0.018759065,0.012053728,0.005035877,0.01,0.025713444,95.8,0.504106799,0.130856542
588,815.62,0.07887995,0.507624547,24.71,0.015380076,0.014805317,0.004955292,0.01,0.016798735,94.5,0.601309814,0.116014052
589,815.62,0.073016585,0.38649654,21.88,0.010365808,0.011881828,0.004667521,0.02,0.009576559,96.7,0.471394953,0.097626472
590,815.62,0.093676501,0.344436933,53.49,0.022586765,0.013550997,0.004926443,0.02,0.008998156,95.8,0.451664431,0.130187865
591,815.62,0.091584775,0.508247473,26.86,0.016735289,0.015908241,0.005008698,0.01,0.004610777,95.6,0.61574049,0.117939539
592,815.62,0.094989143,0.362879682,29.21,0.012997975,0.014038324,0.004935503,0.02,0.011073351,96.2,0.471907149,0.123995972
593,815.62,0.082467512,0.499552836,16.21,0.009927656,0.013486624,0.004693508,0.02,0.008619785,96,0.595506971,0.105708461
594,815.62,0.080467176,0.438421561,54.47,0.029277972,0.014020205,0.004363775,0.01,0.004678726,93.7,0.532908942,0.11878765
595,815.62,0.071156365,0.462109967,13.31,0.007542485,0.013068676,0.004782677,0.01,0.006561756,95.9,0.546335009,0.090043283
596,815.62,0.089521708,0.525600376,24.61,0.015856744,0.01027751,0.006251812,0.01,0.007656813,96.2,0.625399594,0.119287077
597,815.62,0.096284171,0.416580632,23.42,0.011960732,0.011051893,0.004838943,0.02,0.003824234,97.8,0.523916697,0.116908081
598,815.62,0.074995206,0.465337109,24.61,0.014042015,0.013854742,0.004855871,0.01,0.005962372,94.2,0.554187057,0.099855464
599,815.62,0.101318431,0.330490667,30.96,0.012546537,0.012839079,0.004737616,0.01,0.007503271,94.7,0.444648177,0.126105855
600,815.62,0.093113588,0.339837774,23.68,0.009867991,0.021901369,0.004728079,0.02,0.006565809,94.2,0.454852731,0.114275467
601,815.62,0.096939541,0.485534054,9.8,0.005831989,0.015241861,0.004757643,0.01,0.007015467,97,0.597715456,0.11454464
602,815.62,0.072568543,0.400021104,11.87,0.00582023,0.011603117,0.005711079,0.01,0.004545689,93.6,0.484192764,0.088645541
603,815.62,0.068806328,0.47646093,31.49,0.018397827,0.009223938,0.004682302,0.01,0.009300947,97.9,0.554491196,0.101187405
604,815.62,0.099863706,0.326348568,31.87,0.012751508,0.014061213,0.004719496,0.02,0.005434275,93.4,0.440273486,0.122768984
605,815.62,0.080080144,0.396426548,33.23,0.016150395,0.013354063,0.004799604,0.01,0.010794401,95.1,0.489860755,0.111824544
606,815.62,0.070495797,0.473026063,20.72,0.012019348,0.013370752,0.004867792,0.01,0.00987792,94.4,0.556892612,0.097260857
607,815.62,0.095761849,0.456666719,20.48,0.011466971,0.011715889,0.004737139,0.01,0.007871866,95,0.564144457,0.119837825
608,815.62,0.07510556,0.401131944,35.97,0.017688804,0.010178566,0.004794359,0.01,0.00766325,96,0.48641607,0.105251973
609,815.62,0.094195139,0.36748243,12.18,0.005488477,0.010197878,0.004722118,0.01,0.005597353,96.9,0.471875447,0.110003087
610,815.62,0.068670591,0.358997305,29.1,0.012806902,0.010352135,0.004838943,0.01,0.009587765,94.9,0.438020031,0.095904202
611,815.62,0.080079766,0.433584755,19.5,0.010366164,0.806901932,0.004954338,0.02,0.005763531,94.7,1.320566453,0.101163799
612,815.62,0.06855358,0.49451851,15.96,0.009674847,0.014383078,0.004787445,0.02,0.010817289,95.4,0.577455168,0.093833161
613,815.62,0.084823269,0.448992786,24.05,0.013239696,0.014157772,0.004914522,0.01,0.006682873,94.6,0.547973827,0.10966036
614,815.62,0.097678997,0.370781149,23.49,0.010679492,0.794637442,0.004847288,0.01,0.013371706,94.3,1.263097588,0.126577483
615,815.62,0.068133778,0.334936656,19.06,0.007828021,0.013417244,0.004779339,0.02,0.005984068,94.9,0.416487678,0.086725207
616,815.62,0.098545221,0.368484047,34.17,0.015435564,0.010328054,0.004947186,0.01,0.00939846,94.2,0.477357322,0.12832643
617,815.62,0.07303166,0.538850316,21.9,0.014466118,0.010928154,0.00469923,0.01,0.009364128,93.5,0.62281013,0.101561137
618,815.62,0.097780995,0.35914431,19.63,0.0086432,0.010386467,0.005410194,0.02,0.01247406,94.3,0.467311771,0.124308449
619,815.62,0.074491058,0.367644129,53.04,0.023907433,0.01575923,0.004798889,0.01,0.00881362,97,0.457894416,0.112010999
620,815.62,0.084758752,0.474852066,17.45,0.010156558,0.011678457,0.004745722,0.01,0.004601955,94.8,0.571289276,0.104262988
621,815.62,0.091364936,0.455796485,27.42,0.015324192,0.012031317,0.004781723,0.01,0.005637646,96.1,0.559192738,0.117108496
622,815.62,0.087475676,0.405827988,31.13,0.015488227,0.00928688,0.004666805,0.01,0.029326916,93.3,0.502590544,0.136957624
623,815.62,0.080239299,0.377625511,20.17,0.009338907,0.013886929,0.00514245,0.01,0.014654636,96,0.471751739,0.109375292
624,815.62,0.070497963,0.376298542,26.56,0.012252681,0.015762806,0.004795074,0.01,0.008813143,93.7,0.462559311,0.096358861
625,815.62,0.090064602,0.470573149,17.72,0.010221669,0.01216197,0.006022692,0.01,0.012672186,95.2,0.572799721,0.118981149
626,815.62,0.099368138,0.516515434,26.1,0.016529483,0.011768103,0.004794836,0.01,0.003875971,94.4,0.627651675,0.124568428
627,815.62,0.08361958,0.433099271,17.62,0.009358927,0.011125326,0.005045414,0.01,0.006775379,94.8,0.527844178,0.1047993
628,815.62,0.071218736,0.343189576,31.48,0.013245589,0.017044783,0.004867077,0.02,0.008789539,95.9,0.431453094,0.098120941
629,815.62,0.085139527,0.51042488,28.83,0.018040879,0.010534286,0.006592989,0.01,0.004651308,98.8,0.606098693,0.114424703
630,815.62,0.078170133,0.36819744,26.14,0.011802421,0.010098457,0.004755974,0.01,0.008459568,95.9,0.456466031,0.103188096
631,815.62,0.076899808,0.481507897,36.66,0.021640182,0.012847424,0.004706621,0.01,0.013178587,95.4,0.571255128,0.116425198
632,815.62,0.079651276,0.510018191,28.91,0.018079021,0.010717392,0.004863262,0.01,0.007627249,94.6,0.60038686,0.110220809
