,img_size(KB),end_edge_time,edge_cloud_time,plate_size,seg_edge_cloud_time,cloud_all_processing_time,cloud_gpu_rec_time,cloud_gpu_utilization,edge_cpu_det_time,edge_cpu_percent ,no_seg_time,after_seg_time
2505,815.62,0.093523271,0.386444335,32.53,0.003153801,0.019198179,0.004417896,0.02,0.024351597,96.3,0.499165785,0.138737175
2506,815.62,0.077645537,0.440295687,41.78,0.003278255,0.018924952,0.004644156,0.02,0.024231434,92.9,0.536866176,0.121967411
2507,815.62,0.085909155,0.375545701,5.71,0.003034115,0.017295122,0.004032135,0.02,0.02556777,100,0.478749978,0.129165656
2508,815.62,0.081657173,0.340526165,32.88,0.003252506,0.018074036,0.0043571,0.01,0.024684429,93.1,0.440257374,0.126135561
2509,815.62,0.072835445,0.509049158,34.03,0.003196001,0.017647028,0.004350424,0.02,0.024619102,100,0.599531631,0.116562163
2510,815.62,0.081516541,0.452277255,29.58,0.003161669,0.017621279,0.004280806,0.02,0.025335789,96.6,0.551415075,0.12892716
2511,815.62,0.091532632,0.333913293,36.06,0.003558636,0.01896143,0.004538536,0.02,0.025025368,96.9,0.444407355,0.138738494
2512,815.62,0.098571371,0.410109122,32.06,0.003313303,0.017600775,0.004325867,0.02,0.024914742,96.7,0.526281268,0.145491686
2513,815.62,0.081683822,0.391672473,58.43,0.003417492,0.01900363,0.005764961,0.02,0.024359703,100,0.492359925,0.12561445
2514,815.62,0.092566296,0.370025913,46.62,0.003276348,0.017613888,0.004432678,0.02,0.024237633,93.5,0.480206097,0.142202856
2515,815.62,0.068403528,0.513580063,9.18,0.00299263,0.017442226,0.00409627,0.02,0.024206638,100,0.599425817,0.109411323
2516,815.62,0.07316158,0.32895856,31.9,0.003120422,0.017409086,0.004232883,0.02,0.024387598,96.7,0.419529226,0.117332094
2517,815.62,0.091222735,0.401264548,40.14,0.003223181,0.017655849,0.004312754,0.02,0.024066925,96.6,0.510143132,0.135339245
2518,815.62,0.085119878,0.495610475,36.66,0.003322363,0.017837286,0.004438877,0.01,0.024880648,96.4,0.598567639,0.131039032
2519,815.62,0.086709762,0.351838936,35.41,0.003291607,0.018137455,0.004361868,0.01,0.02423358,100,0.456686153,0.133579048
2520,815.62,0.101554211,0.360745941,28.12,0.003227711,0.017738581,0.004306555,0.02,0.023973703,96.6,0.480038733,0.141972679
2521,815.62,0.07364625,0.456918912,37.85,0.003313541,0.0176332,0.004333973,0.02,0.024320126,96.3,0.548198362,0.121254291
2522,815.62,0.090065157,0.398021378,37.12,0.003292084,0.017700195,0.004425764,0.02,0.024079084,96.4,0.50578673,0.135235107
2523,815.62,0.068930609,0.383973576,37.54,0.003305197,0.018689394,0.00455904,0.02,0.024180412,96.3,0.471593579,0.115121329
2524,815.62,0.095497096,0.331046442,33.68,0.003254652,0.017956257,0.004300356,0.02,0.024118423,96.6,0.444499795,0.137858124
2525,815.62,0.069084141,0.450838943,39.88,0.0032866,0.020975828,0.005099535,0.02,0.02436614,96.7,0.540898912,0.112211609
2526,815.62,0.068806247,0.493482769,97.02,0.003676176,0.019779682,0.005201817,0.02,0.023653507,100,0.582068698,0.113611896
2527,815.62,0.068234082,0.326267827,49.32,0.003469467,0.017856598,0.004499674,0.02,0.024332762,96.3,0.412358507,0.118997778
2528,815.62,0.081326096,0.338922562,27.59,0.003352404,0.018312931,0.004520178,0.01,0.024269819,96.6,0.438561589,0.125460381
2529,815.62,0.075273952,0.388205879,28.72,0.003176928,0.017533541,0.004190922,0.02,0.024298191,96.7,0.481013372,0.116263552
2530,815.62,0.072995754,0.498540263,67.05,0.003482103,0.023835421,0.006155729,0.02,0.02436018,100,0.595371438,0.116277489
2531,815.62,0.076288996,0.370286836,32.34,0.003176451,0.017362595,0.004206419,0.02,0.024143457,96.7,0.463938427,0.12500226
2532,815.62,0.072329695,0.359136722,27.63,0.003227234,0.018027067,0.004243374,0.02,0.023924112,96.2,0.449493484,0.114256716
2533,815.62,0.070746557,0.436517324,33.34,0.003203869,0.019464254,0.005246401,0.02,0.023859978,96.7,0.526728135,0.117964283
2534,815.62,0.089018073,0.515951146,28.97,0.003170013,0.017724752,0.004319906,0.02,0.024447203,96.3,0.622693971,0.133114675
2535,815.62,0.080484456,0.400186737,30.47,0.003143549,0.017326593,0.004080057,0.02,0.024383307,100,0.497997786,0.125275549
2536,815.62,0.070076245,0.443283127,46.92,0.003361464,0.020384073,0.004858971,0.02,0.024951458,96.3,0.533743445,0.118270128
2537,815.62,0.073441054,0.52537165,42.25,0.003285408,0.017480135,0.004267454,0.02,0.031086683,97.1,0.616292839,0.121722168
2538,815.62,0.080071651,0.504111075,37.6,0.003305197,0.017860889,0.004300117,0.01,0.031324148,100,0.602043615,0.128087437
2539,815.62,0.069777768,0.380244068,47.51,0.003426313,0.020903587,0.00554657,0.01,0.024726629,96.7,0.470925423,0.120310881
2540,815.62,0.068915466,0.437015124,7.8,0.003106117,0.019323349,0.004068375,0.02,0.024513006,96.6,0.525253939,0.110443552
2541,815.62,0.086275764,0.420443185,36.21,0.003190756,0.017397165,0.004240751,0.02,0.027161121,100,0.524116114,0.134950944
2542,815.62,0.070979602,0.452890745,40.81,0.003430605,0.018186808,0.004376411,0.02,0.024195433,100,0.542057155,0.115520122
2543,815.62,0.086945337,0.382544909,43.88,0.003208876,0.018930912,0.004695415,0.02,0.024230003,96.7,0.488421158,0.134975955
2544,815.62,0.086469929,0.393148086,9.73,0.00300622,0.017233133,0.004053831,0.02,0.024074554,96.7,0.496851148,0.130695698
2545,815.62,0.088811197,0.454945748,22.99,0.003178358,0.017425537,0.004122257,0.02,0.02431488,96.3,0.561182482,0.130894566
2546,815.62,0.074763784,0.413966588,39.56,0.003281832,0.0186553,0.004350424,0.02,0.024093151,96.7,0.507385672,0.119922762
2547,815.62,0.08324425,0.421488019,54.79,0.003232956,0.018154144,0.004598379,0.02,0.04051137,100,0.522886413,0.144433874
2548,815.62,0.077008804,0.376695815,32.33,0.003216982,0.0195539,0.005157232,0.02,0.023939371,96.3,0.473258519,0.120565039
2549,815.62,0.099538992,0.486280246,56.14,0.003394365,0.017966509,0.004376411,0.02,0.024124146,96.7,0.603785747,0.142994208
2550,815.62,0.086418773,0.342936539,43.77,0.003304005,0.017509699,0.004328728,0.02,0.024431467,96.3,0.446865011,0.131536919
2551,815.62,0.069158288,0.529439232,34.24,0.003287554,0.017793179,0.004271507,0.02,0.024107933,100,0.616390699,0.115524652
2552,815.62,0.084833488,0.451260031,35.42,0.003301382,0.01730895,0.00431776,0.02,0.024130344,96.2,0.553402469,0.128131322
2553,815.62,0.070229698,0.404319543,37.44,0.003221035,0.017823458,0.004394054,0.02,0.024546862,96.7,0.492372699,0.120844159
2554,815.62,0.081385062,0.494770007,34.6,0.003235579,0.018221855,0.004339218,0.02,0.023793459,100,0.594376924,0.123751227
2555,815.62,0.073258085,0.35011037,37.08,0.003257513,0.01760006,0.004325628,0.02,0.024470091,96.8,0.440968515,0.122437677
2556,815.62,0.096718593,0.349045555,44.31,0.003539324,0.017514229,0.004362106,0.02,0.024441481,96.2,0.463278377,0.144563669
2557,815.62,0.077009999,0.513105856,9.14,0.003010988,0.020087957,0.004584312,0.02,0.023973703,100,0.610203812,0.12042172
2558,815.62,0.072533341,0.335871245,33.55,0.003272772,0.017773628,0.004457712,0.02,0.024167776,96.3,0.426178214,0.11677169
2559,815.62,0.09104411,0.354304472,47.36,0.003264904,0.018996239,0.004539013,0.02,0.0240798,96.4,0.464344821,0.135859179
2560,815.62,0.094064524,0.365573394,35.41,0.003218174,0.01738143,0.004313707,0.02,0.024370909,96.3,0.477019348,0.144687408
2561,815.62,0.075653858,0.357189666,32.79,0.003412008,0.018009901,0.00429678,0.01,0.024386883,96.6,0.450853425,0.117942192
2562,815.62,0.078558028,0.35745319,34.23,0.003309488,0.017697096,0.004243135,0.02,0.024199486,96.7,0.453708314,0.120322537
2563,815.62,0.089787021,0.509504365,63.16,0.003534794,0.017818928,0.004561186,0.02,0.025165558,96.7,0.617110314,0.134584434
2564,815.62,0.088901082,0.392366273,33.96,0.003271341,0.01740551,0.00477314,0.02,0.024628162,96.7,0.498672865,0.135912768
2565,815.62,0.088012476,0.362168979,37.97,0.003265142,0.0182271,0.004519939,0.02,0.024155617,96.7,0.468408555,0.131227348
2566,815.62,0.088703931,0.471106528,35.74,0.00329423,0.018009186,0.004326344,0.02,0.023581982,100,0.577819645,0.136225229
2567,815.62,0.079136793,0.330426893,30.37,0.003748894,0.017802715,0.004203796,0.02,0.023839951,96.3,0.427366401,0.124193269
2568,815.62,0.079667352,0.486696582,36.94,0.003306866,0.017725229,0.004310846,0.02,0.024295807,96.7,0.584089163,0.125775397
2569,815.62,0.083301458,0.52764371,37.81,0.003304005,0.017371416,0.004301548,0.02,0.023848534,96.3,0.628316584,0.127959098
2570,815.62,0.085290888,0.477379679,7.97,0.003153086,0.017176151,0.004021406,0.02,0.0252707,100,0.579846718,0.132494503
2571,815.62,0.085800915,0.466984075,33.89,0.003275156,0.017385721,0.004286051,0.02,0.024793863,96.7,0.570170711,0.130444731
2572,815.62,0.098524396,0.345308081,49.23,0.003510475,0.017786264,0.00440979,0.02,0.025245428,97,0.461618741,0.14260145
2573,815.62,0.079637551,0.50045334,54.19,0.00351429,0.018856764,0.004545689,0.02,0.024937391,100,0.598947655,0.122743771
2574,815.62,0.078878517,0.382533893,9.13,0.003196001,0.017230034,0.004051685,0.02,0.023847103,100,0.478642444,0.125596451
2575,815.62,0.069661997,0.480856064,36.69,0.003162861,0.01769042,0.004173517,0.02,0.024334192,96.7,0.568208481,0.11151432
2576,815.62,0.073096872,0.387836624,39.96,0.00330472,0.017872095,0.004426003,0.02,0.040487289,97.6,0.478805591,0.132062717
2577,815.62,0.070222144,0.411220215,34.08,0.003240347,0.019522905,0.0046525,0.02,0.024869919,100,0.500965264,0.113515827
2578,815.62,0.085108401,0.459192814,35.74,0.005013943,0.018488646,0.005322218,0.02,0.025162697,97.2,0.562789861,0.129854557
2579,815.62,0.077992171,0.481861936,39.06,0.003295898,0.017940521,0.00445652,0.02,0.02577734,100,0.577794628,0.128070005
2580,815.62,0.082713666,0.517352881,38.14,0.003289223,0.017903566,0.004526854,0.02,0.024209261,96.7,0.617970113,0.126248528
2581,815.62,0.084380379,0.441693763,34.61,0.003252745,0.019260168,0.004460573,0.02,0.024246931,96.3,0.54533431,0.126396838
2582,815.62,0.088940695,0.367739484,34.7,0.003287792,0.018758297,0.004308701,0.02,0.024083853,96.7,0.475438476,0.130957622
2583,815.62,0.090270077,0.337809099,46.05,0.003406048,0.017770529,0.004347801,0.01,0.024589777,96.3,0.445849705,0.137720686
2584,815.62,0.070063303,0.345525727,55.64,0.003399134,0.0177145,0.0044837,0.01,0.024271011,96.6,0.43330353,0.115321121
2585,815.62,0.096375164,0.510553503,35.09,0.003264189,0.017504454,0.004374981,0.02,0.024078846,96.7,0.624433121,0.141848553
2586,815.62,0.068847663,0.423593438,38.9,0.003274202,0.017763615,0.004454374,0.02,0.024287939,100,0.510204716,0.111844635
2587,815.62,0.072939777,0.438658009,34.77,0.00336957,0.018144608,0.004379272,0.02,0.024202824,96.3,0.529742394,0.117550396
2588,815.62,0.082716161,0.430173752,29.14,0.003283978,0.020635843,0.004897833,0.02,0.02400279,96.2,0.533525756,0.125587742
2589,815.62,0.079112502,0.375396337,7.52,0.003140926,0.018301725,0.004294872,0.02,0.024584293,96.7,0.472810564,0.121597696
2590,815.62,0.091938628,0.530468229,54.39,0.0035882,0.018148422,0.004592419,0.02,0.024170399,100,0.640555279,0.135464212
2591,815.62,0.086248348,0.520720543,31.67,0.003298283,0.017736197,0.00440073,0.02,0.024406672,96.3,0.624705088,0.133436104
2592,815.62,0.09016854,0.40979308,74.5,0.003377676,0.025671959,0.00678587,0.02,0.024124622,96.2,0.525633579,0.137164944
2593,815.62,0.076143837,0.375415517,43.6,0.003387451,0.018564939,0.004529238,0.02,0.024258137,100,0.470124293,0.117289316
2594,815.62,0.090431005,0.351024529,8.65,0.003172636,0.019044638,0.004168749,0.02,0.024288654,96.7,0.460500172,0.134818028
2595,815.62,0.069757245,0.495001697,39.38,0.003378868,0.017679453,0.004366636,0.01,0.024268866,96.3,0.582438395,0.115697075
2596,815.62,0.096570305,0.361942456,8.58,0.00319314,0.01978755,0.00464654,0.02,0.024189949,96.3,0.478300311,0.143832537
2597,815.62,0.068560394,0.518165383,31.76,0.003225088,0.019242048,0.004410267,0.02,0.024372578,96.3,0.605967825,0.117382634
2598,815.62,0.072110481,0.467046478,0,7.63E-06,0.012482882,1.07E-05,0.01,0.024387598,96.7,0.551639841,0.113983617
2599,815.62,0.089671057,0.410188338,45.66,0.003282547,0.018231392,0.004490376,0.02,0.024338722,100,0.518090787,0.133723093
2600,815.62,0.084811742,0.4685921,36.57,0.003342628,0.017649651,0.004338503,0.02,0.024144888,96.4,0.571053493,0.128172602
2601,815.62,0.077495494,0.331270108,35.49,0.003354549,0.024553537,0.004959106,0.02,0.024996519,96.3,0.433319139,0.128338815
2602,815.62,0.075293951,0.525175748,41.38,0.00392437,0.020967484,0.005032539,0.02,0.024714947,96.4,0.621437183,0.119159144
2603,815.62,0.079368119,0.426352065,40.53,0.003281593,0.017711878,0.004441261,0.02,0.025130987,100,0.523432062,0.132734446
2604,815.62,0.095230937,0.397627535,45.38,0.003289223,0.018425226,0.004871368,0.02,0.025152922,96.7,0.511283698,0.140419621
2605,815.62,0.091145848,0.378857023,35.06,0.003368616,0.017863512,0.004430056,0.01,0.040412188,97.6,0.487866383,0.155028775
2606,815.62,0.073513364,0.339136333,40.45,0.00338316,0.017263651,0.004272938,0.01,0.024173498,96.7,0.429913348,0.121585242
2607,815.62,0.07233885,0.351399165,8.28,0.003181696,0.016978502,0.003966331,0.02,0.024461031,100,0.440716517,0.111330866
2608,815.62,0.087872972,0.543382971,36.88,0.003287077,0.017617702,0.004387379,0.02,0.023961067,96.7,0.648873645,0.130347364
2609,815.62,0.093408738,0.465808909,33.5,0.003333569,0.018322945,0.00452137,0.02,0.024399757,96.3,0.577540592,0.140212721
2610,815.62,0.078577533,0.353421658,43.29,0.003325701,0.017462015,0.004348278,0.02,0.024250269,100,0.449461206,0.124538803
2611,815.62,0.077451605,0.48056387,36.85,0.00342226,0.017585754,0.004267931,0.02,0.024086952,96.3,0.575601229,0.120147466
2612,815.62,0.07350834,0.429536062,2.68,0.002976656,0.017371655,0.004011869,0.02,0.024139881,96.3,0.520416057,0.120525219
2613,815.62,0.081054031,0.380143091,29.9,0.003286123,0.017223835,0.004209995,0.02,0.024210691,96.2,0.478420957,0.12728665
2614,815.62,0.071628183,0.377730133,33.93,0.003313541,0.017828941,0.004317999,0.02,0.02389884,100,0.467187257,0.113178523
2615,815.62,0.06809373,0.343353241,36.66,0.003427029,0.021049261,0.005048513,0.02,0.024264097,96.3,0.432496232,0.113047504
2616,815.62,0.069361154,0.442467025,32.97,0.003499985,0.02015543,0.004412413,0.01,0.024152279,96.3,0.531983609,0.113383958
2617,815.62,0.097887588,0.391618054,42.06,0.003308535,0.017677069,0.004257917,0.01,0.028030157,96.7,0.507182711,0.143616712
2618,815.62,0.099970923,0.355385902,36.19,0.003305435,0.018718243,0.004452944,0.02,0.02415061,96.7,0.474075068,0.141548886
2619,815.62,0.079537485,0.414398056,34.5,0.003282309,0.019161701,0.004252672,0.02,0.024754524,96.7,0.513097242,0.124914995
2620,815.62,0.092496663,0.520008423,7.61,0.003022909,0.018029928,0.004219294,0.02,0.024363756,97.1,0.630535014,0.139506163
2621,815.62,0.087314928,0.375239043,62.73,0.003354073,0.017977238,0.004595041,0.02,0.024439812,96.8,0.480531209,0.129227734
2622,815.62,0.095500744,0.4773853,26.83,0.003149748,0.017188549,0.004074335,0.02,0.024381399,100,0.590074593,0.137135606
2623,815.62,0.096018664,0.327381682,34.01,0.003326654,0.017858982,0.004466295,0.02,0.024201155,96.7,0.441259328,0.137551962
2624,815.62,0.07917754,0.392112305,33.23,0.003248453,0.017549515,0.00429225,0.02,0.024300337,96.3,0.48883936,0.120268007
2625,815.62,0.073281765,0.330101433,43.73,0.003312588,0.019545078,0.005307674,0.02,0.024162769,100,0.422928276,0.118182704
2626,815.62,0.080376255,0.500481635,61.09,0.003573656,0.017795563,0.004895687,0.02,0.024059772,96.7,0.598653453,0.125409858
2627,815.62,0.078003732,0.36673802,33.04,0.003348351,0.015962839,0.004033566,0.02,0.02370429,96.8,0.460704591,0.120831825
2628,815.62,0.088267475,0.499630117,34.75,0.003249645,0.018249989,0.004451752,0.02,0.02431488,100,0.606147581,0.135854261
2629,815.62,0.076479384,0.330734647,36.91,0.003310919,0.018039465,0.004398584,0.02,0.024242401,96.6,0.425253496,0.12576457
2630,815.62,0.071726928,0.431827403,35.46,0.003437519,0.01761961,0.004361868,0.01,0.024481773,96.7,0.521173941,0.113308498
2631,815.62,0.070153263,0.473493586,42.72,0.003386021,0.017973423,0.004554272,0.02,0.024624109,96.3,0.561620272,0.119794793
2632,815.62,0.093589168,0.484154276,107.57,0.003737926,0.018199682,0.004720449,0.02,0.024465799,100,0.595943126,0.13743069
2633,815.62,0.09008432,0.422560348,46.37,0.003336906,0.017548323,0.004432678,0.02,0.025511503,96.6,0.530192991,0.13807762
2634,815.62,0.092778181,0.357659817,34.58,0.003424883,0.018027067,0.004584074,0.02,0.041078329,100,0.468465065,0.160514159
2635,815.62,0.069773749,0.364035163,37.13,0.003441334,0.01783371,0.004466295,0.02,0.024280071,96.2,0.451642622,0.112651054
2636,815.62,0.085956669,0.329244085,31.97,0.003627062,0.018733978,0.004514456,0.02,0.024230242,96.7,0.433934732,0.131871507
2637,815.62,0.070075011,0.447146246,7.92,0.003141642,0.017607212,0.00417757,0.02,0.024263144,100,0.534828469,0.113393542
2638,815.62,0.08363103,0.38005872,37.6,0.0033741,0.017570972,0.004261732,0.02,0.023798227,96.3,0.481260722,0.12592148
2639,815.62,0.068115365,0.338457728,30.76,0.00323844,0.01778698,0.004472971,0.02,0.023809195,96.2,0.424360073,0.113952054
2640,815.62,0.090160212,0.462169313,34.01,0.003383875,0.017553568,0.004296064,0.02,0.02427578,100,0.569883093,0.136654569
2641,815.62,0.068194323,0.511432621,34.37,0.003477097,0.018011808,0.004415274,0.02,0.023743153,96.3,0.597638752,0.113750983
2642,815.62,0.081796109,0.408385565,55.39,0.003415346,0.017966509,0.004442453,0.02,0.024139881,96.3,0.508148183,0.126811903
2643,815.62,0.07600965,0.362722062,55.78,0.003441334,0.01807642,0.004749537,0.02,0.023739815,100,0.456808132,0.116948579
2644,815.62,0.069154251,0.347742099,7.87,0.003201246,0.019133329,0.004163265,0.02,0.024202585,96.3,0.436029679,0.117594361
2645,815.62,0.10074067,0.374931831,39.53,0.003283024,0.01803875,0.004579782,0.02,0.024159908,92.9,0.493711251,0.149025821
2646,815.62,0.092651729,0.418828315,34.36,0.003296614,0.018864632,0.00452733,0.01,0.023915052,100,0.530344676,0.135321181
2647,815.62,0.079317701,0.535926511,44.72,0.003483534,0.018837452,0.004553795,0.02,0.029243469,97,0.634081664,0.131213914
2648,815.62,0.086276449,0.438338383,36.52,0.003363848,0.018163443,0.004686117,0.02,0.024383068,96.7,0.542778275,0.133728548
2649,815.62,0.100173764,0.45370203,55,0.003339291,0.017860651,0.004395008,0.02,0.023910999,100,0.571736445,0.148363801
2650,815.62,0.085208821,0.351565336,9.05,0.003140211,0.017064095,0.003975868,0.02,0.024433613,93.1,0.453838252,0.126671914
2651,815.62,0.069204992,0.418323834,49.75,0.003307581,0.019006729,0.004650354,0.02,0.024124146,96.3,0.506535555,0.117520769
2652,815.62,0.081951606,0.529544567,56.73,0.003509998,0.017805815,0.004449606,0.02,0.024142027,100,0.629301988,0.126497213
2653,815.62,0.082521801,0.487645347,35.84,0.003356934,0.017780781,0.004378319,0.02,0.024105072,96.7,0.587947929,0.123811736
2654,815.62,0.093997145,0.541037967,34.08,0.003334761,0.018270016,0.004552126,0.02,0.024224997,96.6,0.653305128,0.139061839
2655,815.62,0.090853555,0.39036362,37.58,0.003262758,0.018970251,0.004587412,0.02,0.024327278,96.3,0.500187426,0.132525324
2656,815.62,0.074665932,0.473793188,18.38,0.00329423,0.021913767,0.004311085,0.02,0.024383783,96.3,0.570372887,0.12240372
2657,815.62,0.072623269,0.452515238,52.42,0.003483295,0.01825738,0.004628658,0.02,0.024527788,96.7,0.543395887,0.123914286
2658,815.62,0.088678769,0.431176738,33.19,0.0034554,0.021894455,0.005266666,0.02,0.024191856,100,0.541749962,0.13545539
2659,815.62,0.074392642,0.534808317,35.46,0.003379822,0.017678738,0.004344463,0.02,0.024398565,96.6,0.626879697,0.124091747
2660,815.62,0.076298812,0.369315213,12.01,0.00316143,0.018536091,0.004193306,0.02,0.024288177,96.4,0.464150116,0.124138176
2661,815.62,0.080372112,0.396196707,45.88,0.003267288,0.02154851,0.005163431,0.02,0.025044441,96.3,0.498117329,0.126855401
2662,815.62,0.094774125,0.332152813,30.28,0.003212929,0.019180059,0.005013943,0.02,0.029975176,97.1,0.446106997,0.148040503
2663,815.62,0.098852271,0.498793865,37.17,0.003348112,0.01849246,0.004668474,0.02,0.031010628,97.9,0.616138596,0.148200455
2664,815.62,0.098418376,0.398871488,39.54,0.005328178,0.023460865,0.008029222,0.02,0.024745464,100,0.520750729,0.145069349
2665,815.62,0.089502464,0.448886834,66.94,0.003498316,0.017986536,0.004598379,0.02,0.024654388,96.7,0.556375834,0.13770247
2666,815.62,0.080841577,0.529059773,42.09,0.003349781,0.017985582,0.00459981,0.02,0.025238276,100,0.627886932,0.130428913
2667,815.62,0.073811335,0.355319392,14.7,0.003154039,0.017985106,0.004243374,0.02,0.024324894,96.3,0.447115833,0.12102549
2668,815.62,0.093826283,0.377905514,34.43,0.003433466,0.023338079,0.005828857,0.02,0.024347544,96.7,0.495069876,0.139625282
2669,815.62,0.084489238,0.420833269,8.28,0.003214836,0.017831564,0.004643917,0.02,0.02437973,96.3,0.523154071,0.125403167
2670,815.62,0.086564256,0.460104113,42.99,0.003359556,0.01759696,0.004332304,0.02,0.024420738,96.6,0.564265329,0.13041273
2671,815.62,0.068246912,0.349816028,42.19,0.004071712,0.018718719,0.004682302,0.02,0.024307728,100,0.436781659,0.113534943
2672,815.62,0.069001219,0.414803435,47.05,0.003384352,0.017730474,0.004355907,0.02,0.023963213,96.3,0.501535128,0.113265744
2673,815.62,0.091502654,0.337480588,47.47,0.003529072,0.018309116,0.004619837,0.02,0.024422646,96.7,0.447292358,0.139658929
2674,815.62,0.071901924,0.382442709,41.62,0.003408194,0.017809868,0.004479885,0.02,0.02432847,96.2,0.472154501,0.112058532
2675,815.62,0.074009723,0.529420357,34.55,0.00336504,0.017623901,0.004299641,0.01,0.02380085,100,0.621053981,0.118378883
2676,815.62,0.09178995,0.414158748,34.28,0.003386736,0.018002272,0.004590511,0.01,0.023598194,100,0.52395097,0.132875032
2677,815.62,0.094055796,0.460713379,40.97,0.003397465,0.019126654,0.004728317,0.02,0.024420023,96.7,0.573895829,0.139669415
2678,815.62,0.077014668,0.512800976,32.86,0.003326416,0.017582178,0.004288435,0.02,0.024302244,96.7,0.607397822,0.121693099
2679,815.62,0.099226873,0.366799754,42.85,0.003376961,0.017697334,0.004488468,0.02,0.024360895,100,0.483723961,0.140409761
2680,815.62,0.078634375,0.431924271,78.65,0.003790617,0.018423319,0.004784346,0.02,0.024141788,96.2,0.528981965,0.120600337
2681,815.62,0.094010877,0.336378687,8.91,0.003175735,0.019364119,0.00421381,0.02,0.024192572,96.7,0.449753683,0.138122908
2682,815.62,0.08686172,0.332432852,44.97,0.003347397,0.017425537,0.004230022,0.02,0.024306059,100,0.436720109,0.131064693
2683,815.62,0.083856772,0.327242611,9.02,0.003107786,0.01753521,0.004096508,0.02,0.024172544,96.3,0.428634593,0.12704328
2684,815.62,0.070659808,0.479851404,60.49,0.003526211,0.017734766,0.004412174,0.02,0.024504662,96.7,0.568245978,0.111965993
2685,815.62,0.094121208,0.381384852,36.75,0.003422499,0.018149376,0.004413128,0.01,0.024424314,96.3,0.493655436,0.138896495
2686,815.62,0.080472379,0.406822573,33.32,0.003427744,0.017881393,0.004354239,0.02,0.024415731,96.7,0.505176345,0.128126468
2687,815.62,0.099766728,0.520426123,33.44,0.003447533,0.018008471,0.004499912,0.02,0.024195671,96.7,0.638201322,0.148407853
2688,815.62,0.098768888,0.352279509,51.89,0.003623962,0.017740726,0.00442338,0.02,0.024378777,96.3,0.468789123,0.147318134
2689,815.62,0.074651163,0.466283946,35.75,0.003302336,0.017707348,0.004345417,0.02,0.024211645,96.3,0.558642457,0.117006087
2690,815.62,0.094160025,0.375106068,20.5,0.003136158,0.01723361,0.004058838,0.02,0.02450037,96.4,0.486499703,0.138722584
2691,815.62,0.081576738,0.381847805,75.46,0.003462315,0.017850161,0.004570246,0.02,0.023917675,100,0.481274704,0.124164968
2692,815.62,0.076311761,0.460087373,38.02,0.003324986,0.017597914,0.004299641,0.02,0.041662693,97.7,0.553997048,0.136405911
2693,815.62,0.075310555,0.363997907,32.58,0.00326848,0.01727438,0.004209042,0.02,0.024806976,100,0.456582842,0.118229422
2694,815.62,0.100361406,0.417405428,38.93,0.003396749,0.017908096,0.004411221,0.02,0.025252342,97,0.53567493,0.145140064
2695,815.62,0.09220556,0.351186512,33.75,0.00335288,0.017868757,0.004385948,0.02,0.024776936,96.3,0.461260829,0.137221536
2696,815.62,0.071226858,0.521279162,36.33,0.003324986,0.017670155,0.004349947,0.01,0.024329185,96.8,0.610176175,0.113118343
2697,815.62,0.078293572,0.428385477,34.17,0.00322628,0.018553495,0.004431963,0.02,0.024197102,96.3,0.525232544,0.119840148
2698,815.62,0.08726372,0.372661301,42.25,0.003431082,0.017561436,0.004395962,0.02,0.024321556,100,0.477486457,0.13015616
2699,815.62,0.069210882,0.398537441,31.45,0.003329992,0.020582199,0.004342318,0.02,0.024167299,96.7,0.488330522,0.1153422
2700,815.62,0.069370778,0.33225738,43.23,0.003447533,0.017588615,0.004303455,0.02,0.029459476,100,0.419216773,0.121011015
2701,815.62,0.101417761,0.517188657,31.28,0.003287315,0.018384933,0.004345655,0.02,0.02408576,96.7,0.636991351,0.13864352
2702,815.62,0.076874095,0.381786814,38.63,0.003347635,0.021567345,0.005301237,0.02,0.024529696,96.2,0.480228254,0.11885679
2703,815.62,0.070190703,0.381276709,33.05,0.003299713,0.017578125,0.004359245,0.02,0.024573326,96.8,0.469045537,0.11253142
2704,815.62,0.068102812,0.404865724,29.4,0.003271341,0.017638206,0.004413605,0.02,0.031018019,100,0.490606742,0.123804057
2705,815.62,0.07479153,0.418003614,28.22,0.003217697,0.017582655,0.004242659,0.02,0.024330139,96.4,0.510377799,0.114817183
2706,815.62,0.100056521,0.331907991,35.34,0.003461123,0.017753839,0.004501581,0.02,0.024055004,100,0.449718351,0.147300701
2707,815.62,0.072104729,0.409391697,39.05,0.003433704,0.017541409,0.004380703,0.02,0.024237871,96.7,0.499037835,0.119920965
2708,815.62,0.083282254,0.368326455,35.46,0.00325346,0.017554045,0.00419426,0.02,0.024438858,96.7,0.469162754,0.131346871
2709,815.62,0.0889845,0.542692494,52.84,0.003595114,0.017661572,0.00442481,0.02,0.024555206,96.3,0.649338566,0.133878629
2710,815.62,0.085196634,0.49299318,35.55,0.003447056,0.019070625,0.004736423,0.02,0.024439335,96.3,0.597260439,0.124497221
2711,815.62,0.083396211,0.486964641,42.95,0.00353241,0.023854256,0.006103516,0.02,0.023914099,100,0.594215108,0.129611958
2712,815.62,0.07489324,0.355647362,35.09,0.00358367,0.023776293,0.005769014,0.02,0.024344921,96.7,0.454316895,0.119323905
2713,815.62,0.068238836,0.37916833,23.4,0.003454685,0.017795563,0.004287243,0.02,0.024287224,96.6,0.465202729,0.112165148
